CustomerID,Segment,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C00171,SmallBiz,55,India,Standard,Quarterly,1,14.87205017,28.02,0,1,1,29,5.5,Morning,18,19,179.6,68.89996491,4,13,3,1,248.54,1
C00172,Individual,37,USA,Basic,Monthly,0,43.66651379,190.9,1,0,1,19,0.4,Night,14,21,156.1,181.3859977,2,44,1,0,8051.41,0
C00173,Individual,19,Germany,Standard,Quarterly,0,35.72167215,196.09,0,0,0,20,7.7,Morning,13,28,194.7,18.28608951,2,9,2,1,8697.45,0
C00174,Individual,43,India,Standard,Quarterly,0,36.25406977,23.93,0,0,1,18,0.4,Evening,20,21,186.4,158.0057116,3,37,2,2,1117.31,0
C00175,Individual,53,India,Basic,Monthly,1,9.773538949,17.67,1,0,0,27,6,Night,20,2,193.2,4.411614372,0,-19,2,1,21.88,1
C00176,Individual,42,Germany,Basic,Monthly,1,24.79194763,102.56,0,1,0,19,4.2,Evening,15,4,1.7,35.35730386,2,26,1,3,2178.86,1
C00177,SmallBiz,47,UK,Basic,Monthly,0,52.27610975,37.26,0,0,0,20,1.7,Afternoon,8,26,184.3,28.42344515,1,29,3,0,2317.47,1
C00178,Individual,35,USA,Basic,Annual,1,12.52935703,36.35,1,1,0,28,3.5,Morning,20,23,61.5,38.57115721,3,11,4,2,346.19,1
C00179,Enterprise,24,UK,Basic,Quarterly,1,38.7125505,79.85,2,1,1,20,2.9,Evening,24,16,170,33.71009459,2,33,2,0,4029.39,0
C00180,Individual,44,Germany,Standard,Annual,1,11.66119527,192.08,0,0,0,24,8.6,Evening,20,24,3.3,0.953953546,4,3,3,1,3024.07,0
C00181,Individual,28,Germany,Premium,Annual,1,9.089212277,187.99,0,1,0,14,0.3,Evening,13,23,142.9,132.4535877,3,26,5,0,3030.22,0
C00182,Individual,54,Canada,Basic,Quarterly,0,1.88974326,186.3,0,0,0,27,2.2,Afternoon,22,18,87.7,30.61069881,2,30,5,4,224,1
C00183,Enterprise,25,Canada,Basic,Monthly,1,3.960804166,41.98,0,0,0,21,9,Evening,24,24,198.4,35.25002001,2,-25,4,2,438.83,1
C00184,SmallBiz,28,Germany,Premium,Annual,1,39.1965535,26.16,0,2,0,22,0.3,Afternoon,21,7,198.1,176.2907584,2,-27,5,1,1102.49,0
C00185,Individual,41,Canada,Basic,Quarterly,1,40.13810897,30.93,0,0,0,15,1.6,Afternoon,4,0,104.3,65.59360207,2,-19,2,2,1382.19,1
C00186,SmallBiz,47,India,Basic,Quarterly,1,1.612872957,122.12,0,0,1,22,8.7,Afternoon,24,13,113.1,78.73858594,3,-39,3,1,268.07,1
C00187,SmallBiz,47,UK,Basic,Monthly,0,24.36727095,74.44,0,0,0,28,7.5,Evening,28,13,94,127.867621,0,-35,2,1,1233.75,0
C00188,Individual,69,Germany,Basic,Monthly,1,18.9236709,176.3,0,0,0,28,5.9,Evening,26,2,92.4,27.44748874,0,-48,3,1,1577.78,1
C00189,Individual,69,India,Standard,Monthly,0,33.16461705,135.18,1,0,0,18,6.2,Night,11,3,84.9,121.7140718,2,49,4,2,3502.07,0
C00190,Individual,32,USA,Premium,Quarterly,1,49.02988977,199.65,1,0,0,19,5.9,Evening,14,33,169.6,182.8978282,2,48,3,0,9070.24,0
C00191,Individual,52,USA,Standard,Annual,1,36.27334382,182.59,0,0,0,16,3.4,Morning,12,48,167.2,127.1958257,0,-2,0,1,5381.88,0
C00192,SmallBiz,56,Canada,Premium,Monthly,1,29.84280705,118.43,0,0,0,20,5.1,Afternoon,30,12,59.7,25.72019334,3,-14,3,2,3538.76,0
C00193,Enterprise,41,Canada,Basic,Annual,0,17.8368405,167.96,2,0,0,18,9.7,Afternoon,24,35,22.6,45.86395159,1,1,7,1,5062.99,1
C00194,Individual,25,India,Standard,Monthly,1,43.14865289,40.46,1,0,0,14,3.1,Evening,22,25,86.5,145.2133412,2,23,3,2,2333.07,0
C00195,Individual,60,USA,Basic,Quarterly,1,27.86018837,173.44,0,0,0,21,2,Evening,11,16,30.5,76.45609016,2,-12,0,1,5727.42,0
C00196,Individual,59,Germany,Basic,Monthly,0,46.538488,146.02,0,0,0,19,1.8,Night,14,29,69.7,101.5515293,1,-4,3,3,7681.36,0
C00197,SmallBiz,37,UK,Basic,Annual,1,41.42850926,83.58,1,0,1,21,0.7,Night,15,0,162.5,61.75595126,1,15,3,0,3588,0
C00198,SmallBiz,58,Canada,Premium,Monthly,1,9.813369698,163.34,0,0,0,26,9.9,Afternoon,17,19,59.8,86.19527977,1,15,4,0,2469.17,0
C00199,SmallBiz,64,India,Standard,Monthly,1,14.03331249,134.86,0,1,1,18,2.6,Afternoon,23,36,116.5,87.15607096,0,-19,1,0,2910.1,0
C00200,SmallBiz,43,Canada,Basic,Annual,1,41.29291042,26.52,0,0,0,22,0.6,Night,14,25,151,28.26267139,0,-8,4,0,1439.73,0
C00201,Individual,69,India,Basic,Quarterly,1,44.32489283,196,1,0,1,13,3.2,Evening,2,23,151.6,55.48031162,1,6,5,3,8580.49,1
C00202,Individual,41,USA,Standard,Monthly,1,45.84237917,61.52,0,0,0,12,2.7,Afternoon,20,0,191.1,24.76508396,1,-8,2,1,3699,0
C00203,Individual,39,Canada,Premium,Annual,1,29.76187861,113.98,1,0,1,11,5.7,Afternoon,25,0,73.1,12.70094703,0,32,2,0,5541.47,0
C00204,SmallBiz,22,India,Standard,Quarterly,1,8.144435787,175.16,0,1,1,22,6.4,Morning,21,0,76.9,44.07761819,1,-11,3,2,597.04,1
C00205,Individual,32,India,Basic,Monthly,1,10.72306232,64.85,4,0,0,18,9.3,Morning,13,24,146.3,151.8253976,2,-12,2,3,1360.41,0
C00206,Individual,53,Canada,Basic,Quarterly,1,15.47686151,53.87,1,0,0,26,9.1,Evening,17,21,40.4,43.18548929,3,-12,4,0,611.45,1
C00207,Individual,54,UK,Basic,Monthly,1,40.54007875,115.51,0,1,0,23,5.5,Night,17,40,84.8,62.7636998,0,29,4,2,5198.27,0
C00208,SmallBiz,46,Germany,Basic,Annual,1,42.84739577,76.85,1,1,0,18,8.1,Evening,28,44,51.4,42.16453162,1,67,3,0,3525.14,0
C00209,Individual,32,USA,Basic,Quarterly,0,11.696172,141.46,0,0,1,23,1.4,Night,16,20,146.1,1.923053657,1,-29,2,3,1411.12,0
C00210,Individual,44,Canada,Basic,Monthly,1,40.78860776,71.14,0,1,0,11,8.4,Evening,22,15,72.2,41.96982922,2,85,4,2,3919.28,0
C00211,Individual,66,Canada,Standard,Monthly,1,30.58551938,197.96,0,1,0,22,3.2,Morning,30,22,132.4,177.7523529,0,41,1,2,6779.64,0
C00212,SmallBiz,25,UK,Premium,Annual,1,10.87127153,63.73,2,0,0,21,8.5,Night,30,46,139.5,32.89836442,1,27,1,1,679.57,1
C00213,SmallBiz,46,USA,Premium,Monthly,1,5.703875153,131.11,2,0,0,21,4.3,Morning,25,10,193,35.38828515,4,-1,0,0,2149.66,0
C00214,Individual,36,Canada,Standard,Monthly,1,67.53250266,61.58,0,2,0,21,7.4,Afternoon,26,0,73,106.345083,2,-23,0,2,3569.98,0
C00215,SmallBiz,48,UK,Basic,Monthly,1,58.87120747,97.67,1,1,1,18,7.7,Afternoon,26,14,168.4,110.1711272,1,4,3,3,4229.43,0
C00216,Individual,26,Germany,Basic,Quarterly,0,16.09767567,65.35,0,1,0,17,7.4,Morning,14,39,53.3,33.44698103,3,-8,1,1,803.61,1
C00217,Individual,27,India,Premium,Monthly,1,38.8818598,89.02,1,0,0,25,7.9,Afternoon,22,19,107.4,177.752199,3,52,4,4,2415.27,0
C00218,SmallBiz,54,Germany,Basic,Monthly,1,39.77753009,130.07,1,0,0,16,2,Evening,7,34,69,68.15033173,1,19,2,1,6412.72,1
C00219,Individual,27,Germany,Basic,Annual,1,39.7897007,144.1,0,2,0,12,9.8,Afternoon,10,17,134.9,28.67154527,2,10,3,1,5726.72,0
C00220,SmallBiz,50,Germany,Basic,Monthly,1,11.8210323,54.78,0,0,0,23,2.6,Morning,25,36,185.2,49.07117555,2,13,3,2,537.17,1
C00221,SmallBiz,42,Germany,Basic,Monthly,1,31.41468315,180.84,0,0,0,19,6.1,Evening,15,27,52.4,207.2301929,1,29,3,3,5582.48,0
C00222,Individual,21,India,Basic,Quarterly,1,55.483072,71.23,1,2,0,17,8.4,Evening,22,2,88.9,72.31402503,1,43,1,3,2657.83,0
C00223,Individual,22,USA,Basic,Quarterly,1,11.97821594,21.75,1,0,1,18,8.9,Night,14,21,108.2,21.75535787,2,-23,2,3,313.83,1
C00224,Individual,40,USA,Standard,Monthly,1,25.85531808,189.91,0,0,0,19,8.6,Morning,8,25,47.6,17.48185185,3,10,0,2,4991.46,1
C00225,Individual,56,UK,Basic,Monthly,1,29.97520715,61.74,0,0,0,22,6,Evening,8,19,2.3,91.11929117,2,-3,1,0,996.41,1
C00226,Individual,22,UK,Basic,Monthly,0,64.62948958,199.38,0,0,0,20,5.7,Night,30,0,165.8,97.41771469,0,9,2,1,8534.59,0
C00227,Enterprise,69,Canada,Basic,Monthly,1,28.93419897,113.98,0,1,0,22,3.6,Afternoon,18,7,114.5,106.5815251,2,32,3,0,3613.19,0
C00228,Individual,25,Germany,Basic,Monthly,1,10.00408314,171.27,3,0,1,27,5.1,Morning,25,24,89.7,9.732844726,3,6,2,4,1285.97,1
C00229,SmallBiz,34,Germany,Basic,Quarterly,1,26.52140337,30.59,0,0,0,16,6.3,Afternoon,11,48,137.7,95.36993493,0,10,3,1,825.68,0
C00230,Individual,18,India,Basic,Monthly,1,25.9559488,114.8,2,1,0,21,9.2,Evening,17,56,75.7,179.0468013,2,46,2,1,2078.18,0
C00231,SmallBiz,67,Germany,Basic,Annual,1,53.57791468,13.56,2,0,0,22,3.2,Evening,10,18,75.3,33.83423538,0,100,0,2,679.79,0
C00232,Individual,29,India,Standard,Monthly,1,18.13059233,82.16,0,1,1,21,2.1,Morning,21,32,152.5,56.28661978,0,46,2,0,1257.05,0
C00233,Individual,52,Canada,Basic,Monthly,1,17.70318417,17.82,1,2,0,20,1.2,Afternoon,14,15,82.4,167.7320114,2,-30,1,2,169.53,0
C00234,Individual,69,UK,Basic,Quarterly,1,8.988526202,97.83,0,0,0,27,5.4,Morning,21,30,175.1,45.48618051,1,44,4,0,1039.69,1
C00235,Individual,31,UK,Premium,Monthly,0,27.71764059,145.49,0,0,0,21,3.9,Afternoon,20,18,31.4,43.81051385,2,61,3,0,3163.86,0
C00236,SmallBiz,65,Canada,Standard,Monthly,1,44.38030409,176.74,1,0,0,23,4.9,Evening,24,6,55,59.41552106,1,61,3,0,8065.31,0
C00237,Individual,35,Canada,Premium,Monthly,0,19.13135812,136.37,0,0,1,23,5.9,Night,17,38,72,119.1040346,2,41,3,2,2077.02,0
C00238,Individual,27,Germany,Basic,Annual,0,1,147.78,2,1,1,25,9.3,Morning,17,0,94.6,29.34991054,0,43,2,1,454.6,1
C00239,Individual,32,UK,Basic,Monthly,0,23.11037816,51.38,0,0,0,23,7.4,Morning,20,30,24.3,21.187708,0,19,1,0,1051.77,0
C00240,Individual,59,USA,Basic,Annual,1,26.58501752,65.65,0,1,0,18,6.3,Evening,30,24,15.4,58.83791841,2,57,1,3,1797.53,1
C00241,Enterprise,50,Canada,Standard,Monthly,1,34.74123374,188.18,0,0,0,17,6.8,Night,18,31,29.5,175.3283944,0,37,2,1,8557.36,0
C00242,Enterprise,36,UK,Basic,Annual,1,31.81569239,40.99,1,0,0,19,3.3,Morning,30,21,39.1,86.67168165,0,-14,2,0,1060.9,0
C00243,Enterprise,51,UK,Basic,Monthly,1,24.63857455,198.23,2,1,1,22,5.3,Afternoon,12,20,130.9,163.4795196,0,12,2,1,4509.49,0
C00244,Individual,62,India,Standard,Quarterly,1,2.239462885,169.7,2,1,0,27,5.5,Afternoon,23,18,155.7,12.97339181,2,10,3,3,1547.94,1
C00245,Individual,42,UK,Standard,Quarterly,1,68.10517356,162.45,0,0,1,13,1.4,Afternoon,30,10,118.9,103.8174168,1,-5,3,1,11921,0
C00246,Enterprise,33,Canada,Premium,Monthly,1,38.38763044,163.59,0,1,1,26,8.6,Evening,26,9,185.3,180.3120143,1,64,2,2,8017.82,0
C00247,Individual,25,Germany,Premium,Quarterly,1,44.72492866,80.8,0,0,1,13,3.7,Night,30,42,78.5,11.69648105,1,3,1,2,4023.31,0
C00248,Enterprise,52,UK,Standard,Monthly,1,59.47284833,160.61,2,1,1,18,5,Morning,27,36,154.8,170.7165846,2,57,1,1,6595.46,0
C00249,Enterprise,38,USA,Basic,Monthly,1,25.10354334,77.33,0,0,0,19,2.1,Night,6,18,168.2,8.064777834,0,69,1,2,1307.87,1
C00250,SmallBiz,36,Canada,Standard,Monthly,1,37.18755153,79.61,0,0,0,25,1.9,Afternoon,16,5,75.3,148.1589994,1,21,3,1,3405.5,0
C00251,Individual,63,Germany,Basic,Monthly,1,26.14674252,160.84,0,0,1,25,3.6,Afternoon,12,32,61.3,186.1239005,3,-70,5,0,3359.69,0
C00252,Individual,28,Germany,Basic,Monthly,0,8.083439003,84.17,1,0,0,23,5.1,Afternoon,18,34,61.3,64.520791,3,28,1,1,993.34,1
C00253,SmallBiz,61,Canada,Basic,Quarterly,1,36.82372193,163.51,2,1,0,30,4.8,Afternoon,18,16,176.6,9.415532796,1,-28,2,2,4477.72,1
C00254,Individual,28,Germany,Basic,Monthly,0,51.15958313,12.15,0,1,0,20,4.9,Evening,21,21,8.3,72.71994625,2,1,0,1,753.51,0
C00255,Individual,28,USA,Basic,Quarterly,1,8.99960555,42.6,1,1,1,20,6.8,Night,17,21,192.9,18.02496991,2,-7,1,0,312.91,1
C00256,Individual,39,UK,Premium,Monthly,1,17.1180285,187.34,0,2,0,13,9.8,Afternoon,15,33,98.4,30.82492254,2,17,2,0,5423.19,0
C00257,Enterprise,38,Canada,Premium,Monthly,0,14.62485483,129.6,0,0,0,20,2.6,Night,14,35,171.1,135.1222785,0,7,1,2,1946.69,0
C00258,SmallBiz,44,UK,Standard,Monthly,1,35.58234712,98.93,2,0,0,25,2.4,Evening,24,24,183,10.64640959,1,-3,3,1,2619.21,0
C00259,Individual,35,UK,Basic,Annual,1,50.56904111,120.21,0,0,0,24,2,Evening,22,0,199.5,37.45115792,2,29,0,1,4993.01,1
C00260,Individual,59,Germany,Premium,Monthly,1,55.20823514,86.39,1,1,1,13,0.2,Morning,19,13,2.3,178.7852642,2,-71,3,0,3212.47,0
C00261,Individual,65,Canada,Basic,Monthly,1,65.20416754,35.22,0,0,0,20,6.2,Night,16,22,109.1,66.93023208,2,-12,3,3,2515.55,0
C00262,Enterprise,57,UK,Standard,Monthly,1,28.48416396,179.32,0,1,1,19,0.7,Afternoon,23,27,163.2,47.94483708,0,4,2,2,6119.07,0
C00263,Individual,55,India,Premium,Monthly,1,59.23694657,153.28,0,1,1,15,9.7,Evening,21,36,87.7,86.7659691,3,29,2,1,7359.14,0
C00264,Individual,47,USA,Basic,Annual,1,6.094205233,142.6,0,1,1,23,2.3,Night,18,9,122.7,73.73992001,0,72,2,2,1181.36,1
C00265,SmallBiz,68,Germany,Premium,Monthly,0,29.51721839,170.33,0,0,1,24,9.3,Morning,30,24,9.3,147.3691381,1,-11,4,2,6873.64,0
C00266,SmallBiz,62,Canada,Basic,Annual,1,55.32053267,151.68,0,0,0,15,3.7,Evening,28,28,52.8,57.5382884,1,2,2,3,7856.73,1
C00267,SmallBiz,64,Canada,Premium,Annual,1,10.63073625,108.01,1,0,0,18,1.2,Morning,9,16,106.2,25.95425636,0,-4,3,1,1522.93,1
C00268,SmallBiz,62,Germany,Basic,Quarterly,1,19.17264802,36.05,0,1,0,20,9.7,Morning,30,0,98.3,182.4589631,3,-22,0,1,740.92,0
C00269,Individual,50,UK,Basic,Monthly,1,49.23480496,30.4,1,0,0,16,6.4,Night,25,25,152.5,121.5149366,0,48,2,1,1194.67,0
C00270,Individual,38,Germany,Standard,Monthly,1,27.11919966,15.97,0,0,1,27,9.2,Evening,15,11,20.1,1.980484612,2,26,2,1,301.9,0
C00271,SmallBiz,19,Canada,Basic,Annual,1,27.10990638,103.43,0,0,0,27,6.2,Morning,30,54,16.9,159.1264752,1,20,6,0,3151.98,0
C00272,SmallBiz,30,India,Basic,Monthly,1,46.09342758,40.31,0,0,0,19,0.4,Morning,11,13,35.7,7.979120983,2,1,1,3,1491.93,1
C00273,SmallBiz,19,UK,Standard,Annual,1,48.05609504,61.86,0,0,1,15,1.3,Evening,29,16,43.2,108.8791219,0,19,0,0,2371.41,0
C00274,Enterprise,60,Germany,Standard,Monthly,1,8.113220452,176.79,0,0,0,25,4.1,Night,28,15,9.9,22.08800023,1,47,5,2,1085.3,1
C00275,Individual,62,Canada,Premium,Monthly,1,10.38104889,125.45,0,1,0,29,2.4,Night,16,41,15.7,20.55689112,2,5,2,1,1087.55,1
C00276,Individual,48,Canada,Basic,Annual,1,9.852415673,197.23,1,0,0,12,0.8,Afternoon,29,23,24.9,27.64070442,6,30,1,0,1893.48,1
C00277,SmallBiz,27,Canada,Basic,Quarterly,1,62.27142555,190.49,0,0,0,11,9.5,Morning,30,10,2.3,194.6570572,1,34,1,4,13963.59,0
C00278,Individual,40,India,Standard,Quarterly,1,51.06507387,94.01,0,1,0,18,3.9,Morning,23,8,178.7,149.0532713,2,24,6,1,6653.58,0
C00279,SmallBiz,39,UK,Basic,Monthly,1,44.04109213,134.92,0,0,0,19,1.4,Night,18,6,49.6,13.12975606,1,-6,2,2,6804.32,0
C00280,SmallBiz,64,Germany,Basic,Annual,1,13.37578046,190.16,1,0,0,26,2.7,Evening,20,0,34.7,62.78452475,1,47,2,4,3284.86,1
C00281,SmallBiz,46,UK,Standard,Monthly,0,42.69910956,159.05,1,1,0,14,9.6,Night,18,0,165.7,105.9352706,3,-5,2,0,5059.02,0
C00282,Individual,50,Canada,Standard,Quarterly,1,59.10692304,134.61,1,1,1,15,4.1,Afternoon,9,21,190.9,26.72669411,0,3,0,2,7267.47,1
C00283,Individual,48,India,Standard,Annual,1,5.257390528,122.57,0,0,0,29,5.5,Night,29,19,138.5,96.59542073,3,64,3,1,1491.53,0
C00284,Individual,31,India,Basic,Monthly,1,31.85812964,113.06,0,1,1,19,8.7,Night,14,34,41.6,46.83766291,2,59,3,2,3892.98,0
C00285,Individual,27,Canada,Premium,Monthly,0,11.04101493,36.35,0,0,0,30,4.6,Evening,12,31,12.7,27.81260672,0,39,3,1,278.16,1
C00286,Individual,35,UK,Standard,Monthly,1,56.26151325,30.17,3,1,0,19,3.1,Afternoon,26,0,13.9,146.457885,1,-6,3,1,2107.7,0
C00287,Individual,28,UK,Standard,Monthly,0,19.90072298,55.72,0,1,1,25,5.3,Morning,24,8,10.2,131.0049765,4,16,1,0,1048.04,0
C00288,Individual,56,India,Premium,Monthly,0,15.34980051,118.97,1,1,0,14,9,Afternoon,22,0,191.1,52.82734788,2,17,2,3,1766.18,0
C00289,Individual,64,USA,Basic,Monthly,1,46.56383379,186.8,0,0,0,25,5.7,Morning,17,28,52,72.01357172,2,2,2,1,9832.73,0
C00290,Individual,20,India,Standard,Quarterly,0,3.334989646,84.85,0,0,1,28,1.1,Night,20,0,62.5,134.7367993,1,-42,3,3,1207.87,0
C00291,Individual,19,India,Standard,Quarterly,1,1,173.13,0,0,1,22,3.2,Night,19,20,25.9,54.73586677,1,26,3,2,437.1,1
C00292,Individual,25,Germany,Basic,Monthly,0,17.11385855,14.16,0,1,0,30,2.4,Evening,8,22,114.8,55.59474087,0,-24,2,4,300.34,1
C00293,SmallBiz,48,India,Standard,Quarterly,1,55.84350681,150.65,1,1,0,23,3.6,Morning,9,37,6.3,42.17621996,0,2,2,1,9700.56,1
C00294,Individual,25,USA,Premium,Monthly,0,7.632569632,27.01,0,0,1,21,2.3,Evening,29,8,34,23.63983195,2,-12,3,1,386.02,1
C00295,Individual,60,India,Standard,Quarterly,1,48.25582138,181.11,0,0,0,16,3.6,Evening,24,32,122.6,145.9723982,2,66,2,2,9992.32,0
C00296,Individual,65,UK,Basic,Quarterly,0,9.906182854,101.92,2,0,0,28,5.5,Afternoon,30,0,88.9,40.79675882,0,-2,6,1,191.46,1
C00297,SmallBiz,19,Germany,Standard,Annual,1,1,106.43,0,0,0,30,4.7,Night,11,18,100,19.81746597,0,14,0,2,257.62,1
C00298,Individual,39,Germany,Standard,Quarterly,1,54.65676427,184.57,0,0,0,18,6,Evening,18,23,49.3,190.8524149,1,12,3,1,11938.41,0
C00299,Individual,22,India,Standard,Monthly,1,27.36227339,93.4,1,0,0,18,6,Night,18,24,10,53.74844061,3,40,1,0,1841.05,0
C00300,Individual,24,Germany,Standard,Annual,1,46.97469936,181.49,1,1,0,24,7.3,Night,7,22,139.7,5.827454315,2,-18,4,3,6735.81,1
C00301,Individual,37,Germany,Basic,Monthly,1,23.64359129,139.42,1,1,1,15,3.8,Night,18,39,11.7,74.83827441,1,-36,1,1,3444.07,0
C00302,Individual,45,India,Basic,Annual,0,7.777674942,63.72,0,1,0,19,3.2,Night,26,13,30.5,67.01982897,0,26,1,0,905.09,0
C00303,Individual,30,USA,Standard,Annual,1,29.75039932,21.54,0,0,0,22,9,Night,22,32,89.9,51.64631195,2,13,2,1,592.63,0
C00304,Individual,19,India,Standard,Monthly,1,23.68842885,181.9,0,0,1,31,9,Afternoon,13,6,57.3,158.0475798,4,32,2,0,2825.7,0
C00305,SmallBiz,49,UK,Standard,Monthly,0,37.48309932,71.7,0,0,0,19,7,Afternoon,29,8,71.3,2.375674196,4,26,2,2,2552.68,0
C00306,Enterprise,43,Canada,Premium,Monthly,1,66.04121676,14.66,0,1,1,21,10,Afternoon,23,33,17.4,24.36403335,1,20,2,2,626.45,0
C00307,Individual,20,USA,Basic,Monthly,1,21.24566326,182.28,1,1,1,18,0.2,Evening,28,10,175.5,13.82620954,1,11,1,3,2422.6,0
C00308,Individual,58,India,Basic,Monthly,1,59.97363152,111.2,2,1,0,14,1,Evening,14,14,0.1,20.81363663,1,0,2,1,8125.96,0
C00309,SmallBiz,59,USA,Standard,Annual,1,12.5318615,142.5,0,1,0,15,3.5,Night,18,36,188.8,59.88612918,1,32,3,1,946.34,1
C00310,Individual,30,Canada,Premium,Annual,1,40.36681357,191.1,1,0,1,19,4.9,Afternoon,25,0,14.3,44.30121896,1,0,2,3,4890.5,1
C00311,Individual,38,Germany,Standard,Quarterly,0,11.95309921,47.49,1,0,0,31,8.9,Evening,14,1,157.2,119.7773403,1,29,2,1,766.17,0
C00312,Individual,62,Germany,Standard,Monthly,1,4.812622019,129.96,2,0,0,23,3.2,Evening,21,10,51.1,70.8466396,1,28,5,3,859.36,1
C00313,Individual,54,Canada,Standard,Annual,0,23.35166817,42.93,0,0,1,20,6.3,Afternoon,29,38,36.7,126.1973825,1,-40,5,0,1222.31,0
C00314,Enterprise,40,Germany,Standard,Quarterly,0,21.35357984,59.23,1,0,1,24,5.2,Night,18,2,27.8,133.0374562,1,45,2,3,1298.63,0
C00315,SmallBiz,24,USA,Standard,Monthly,1,31.98378164,112.78,0,0,1,22,1.4,Night,20,25,96.3,101.5703754,3,-20,1,2,4747.86,0
C00316,SmallBiz,34,Germany,Basic,Annual,1,23.3481517,52.35,0,0,1,27,4.4,Evening,18,23,154.7,163.0660677,0,34,1,1,981.99,0
C00317,Individual,45,Canada,Basic,Quarterly,1,50.83685791,99.46,1,0,0,15,7.1,Morning,15,37,69.2,21.32345037,3,55,4,1,3539.06,0
C00318,Individual,64,Canada,Basic,Quarterly,1,33.71267708,13.04,0,1,0,25,1.5,Morning,19,0,8.8,96.90002742,1,76,2,0,289.97,0
C00319,Individual,47,Canada,Standard,Annual,1,23.76730645,133.5,1,0,1,22,5.2,Morning,11,28,43.7,118.2620155,4,97,3,2,2505.59,0
C00320,Individual,22,UK,Basic,Annual,0,8.875176159,155.51,1,0,0,24,8.6,Morning,21,3,77.3,29.84404398,1,62,3,0,1958.08,1
C00321,Individual,41,USA,Standard,Monthly,1,32.47520705,54.27,0,0,0,26,7.7,Morning,17,41,38.9,196.9735029,1,-1,1,0,987.27,0
C00322,SmallBiz,24,Canada,Basic,Monthly,1,24.93142618,15.36,0,1,0,16,3.3,Morning,20,26,118.8,165.4379546,3,32,1,1,431.16,0
C00323,SmallBiz,51,USA,Basic,Monthly,1,1,22.81,0,0,0,31,9.1,Afternoon,8,12,182.8,66.33756701,0,7,4,1,171.87,1
C00324,Individual,67,UK,Basic,Monthly,1,23.59060316,130.01,0,0,0,12,5.1,Evening,16,25,75.1,48.24593108,1,40,2,0,2123.97,0
C00325,Enterprise,59,USA,Basic,Monthly,0,8.646837505,199.95,0,0,0,21,2.3,Morning,13,50,27.8,35.74985987,1,-26,2,1,1333.34,1
C00326,SmallBiz,50,India,Basic,Monthly,1,16.84988882,140.32,0,0,0,28,1.6,Evening,22,37,101.8,70.55694074,1,-2,2,0,2213.76,0
C00327,Individual,44,UK,Basic,Monthly,0,32.16220872,11.76,1,1,0,16,6.6,Night,10,50,19.1,1.138156081,0,21,2,0,424.64,0
C00328,Individual,31,UK,Premium,Monthly,1,45.83322487,188.18,1,0,1,21,9.1,Afternoon,20,19,11.3,98.71381459,2,-9,4,2,5613,0
C00329,Individual,36,Germany,Premium,Quarterly,1,56.43513697,172.98,0,0,0,17,4.1,Night,25,36,144.1,144.9616805,1,32,4,2,7977.98,0
C00330,Individual,65,Canada,Standard,Quarterly,1,55.16049314,109.32,3,3,0,21,8.9,Evening,30,3,39.8,160.7423827,0,51,3,0,5320.76,0
C00331,Individual,68,UK,Basic,Monthly,0,20.62727984,163.98,0,0,0,22,9,Morning,19,26,14.8,207.97117,1,-40,2,2,2104.87,0
C00332,SmallBiz,55,USA,Standard,Monthly,1,29.19882012,65.89,1,2,0,19,3.1,Afternoon,16,0,104,3.842474249,1,46,0,0,1835.63,0
C00333,Individual,29,India,Basic,Annual,1,27.95397107,33.2,0,0,0,24,2.7,Evening,24,34,74.7,83.88672515,0,0,2,1,796.71,0
C00334,Individual,20,USA,Basic,Monthly,0,43.76103577,39.78,0,0,0,23,9.3,Evening,13,32,79.3,53.3804387,0,36,0,1,1304.2,0
C00335,Individual,24,USA,Standard,Monthly,1,26.76683473,54.86,0,1,0,26,1.7,Afternoon,9,33,185.4,52.95123551,1,25,1,1,1228.02,1
C00336,Individual,52,India,Standard,Quarterly,0,48.56790513,61.63,0,0,0,22,4.9,Morning,24,30,62.6,136.7267528,0,70,2,2,2393.41,0
C00337,SmallBiz,42,Germany,Basic,Quarterly,0,4.252899982,90.11,1,0,0,26,2.7,Morning,10,35,78.2,7.506625247,2,41,2,0,408.47,1
C00338,SmallBiz,66,Canada,Standard,Monthly,1,29.67748895,141.07,0,0,0,18,3.1,Morning,26,25,35.7,160.080187,2,-28,4,5,4032.26,0
C00339,Individual,32,UK,Basic,Monthly,1,34.890546,35.05,2,0,1,21,1.6,Afternoon,11,48,162.9,181.0765088,2,-27,0,2,1153.71,0
C00340,Individual,36,Canada,Basic,Monthly,1,33.13728071,47.81,2,2,0,19,2.8,Evening,27,25,86.7,158.2202395,1,7,0,0,1053.15,0
C00341,Individual,36,Germany,Standard,Quarterly,0,5.278844266,31.64,1,0,0,20,5.7,Night,28,6,189.8,1.008073373,1,46,4,1,115.05,1
C00342,Individual,40,India,Basic,Quarterly,1,40.8344118,101.91,0,0,1,20,7.5,Evening,23,2,141.6,7.271651998,1,16,3,2,4069.42,0
