CustomerID,Gender,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C00186,M,47,India,Basic,Quarterly,1,1.61,122.12,0,0,1,22,8.7,Afternoon,24,13,113.1,78.74,3,-39,3,1,268.07,1
C00187,F,47,UK,Basic,Monthly,0,24.37,74.44,0,0,0,28,7.5,Evening,28,13,94,127.87,0,-35,2,1,1233.75,0
C00188,M,69,Germany,Basic,Monthly,1,18.92,176.3,0,0,0,28,5.9,Evening,26,2,92.4,27.45,0,-48,3,1,1577.78,1
C00189,M,69,India,Standard,Monthly,0,33.16,135.18,1,0,0,18,6.2,Night,11,3,84.9,121.71,2,49,4,2,3502.07,0
C00190,F,32,USA,Premium,Quarterly,1,49.03,199.65,1,0,0,19,5.9,Evening,14,33,169.6,182.9,2,48,3,0,9070.24,0
C00191,M,52,USA,Standard,Annual,1,36.27,182.59,0,0,0,16,3.4,Morning,12,48,167.2,127.2,0,-2,0,1,5381.88,0
C00192,M,56,Canada,Premium,Monthly,1,29.84,118.43,0,0,0,20,5.1,Afternoon,30,12,59.7,25.72,3,-14,3,2,3538.76,0
C00193,M,41,Canada,Basic,Annual,0,17.84,167.96,2,0,0,18,9.7,Afternoon,24,35,22.6,45.86,1,1,7,1,5062.99,1
C00194,M,25,India,Standard,Monthly,1,43.15,40.46,1,0,0,14,3.1,Evening,22,25,86.5,145.21,2,23,3,2,2333.07,0
C00195,M,60,USA,Basic,Quarterly,1,27.86,173.44,0,0,0,21,2,Evening,11,16,30.5,76.46,2,-12,0,1,5727.42,0
C00196,F,59,Germany,Basic,Monthly,0,46.54,146.02,0,0,0,19,1.8,Night,14,29,69.7,101.55,1,-4,3,3,7681.36,0
C00197,F,37,UK,Basic,Annual,1,41.43,83.58,1,0,1,21,0.7,Night,15,0,162.5,61.76,1,15,3,0,3588,0
C00198,F,58,Canada,Premium,Monthly,1,9.81,163.34,0,0,0,26,9.9,Afternoon,17,19,59.8,86.2,1,15,4,0,2469.17,0
C00199,M,64,India,Standard,Monthly,1,14.03,134.86,0,1,1,18,2.6,Afternoon,23,36,116.5,87.16,0,-19,1,0,2910.1,0
C00200,M,43,Canada,Basic,Annual,1,41.29,26.52,0,0,0,22,0.6,Night,14,25,151,28.26,0,-8,4,0,1439.73,0
C00201,M,69,India,Basic,Quarterly,1,44.32,196,1,0,1,13,3.2,Evening,2,23,151.6,55.48,1,6,5,3,8580.49,1
C00202,F,41,USA,Standard,Monthly,1,45.84,61.52,0,0,0,12,2.7,Afternoon,20,0,191.1,24.77,1,-8,2,1,3699,0
C00203,M,39,Canada,Premium,Annual,1,29.76,113.98,1,0,1,11,5.7,Afternoon,25,0,73.1,12.7,0,32,2,0,5541.47,0
C00204,M,22,India,Standard,Quarterly,1,8.14,175.16,0,1,1,22,6.4,Morning,21,0,76.9,44.08,1,-11,3,2,597.04,1
C00205,F,32,India,Basic,Monthly,1,10.72,64.85,4,0,0,18,9.3,Morning,13,24,146.3,151.83,2,-12,2,3,1360.41,0
C00206,M,53,Canada,Basic,Quarterly,1,15.48,53.87,1,0,0,26,9.1,Evening,17,21,40.4,43.19,3,-12,4,0,611.45,1
C00207,F,54,UK,Basic,Monthly,1,40.54,115.51,0,1,0,23,5.5,Night,17,40,84.8,62.76,0,29,4,2,5198.27,0
C00208,F,46,Germany,Basic,Annual,1,42.85,76.85,1,1,0,18,8.1,Evening,28,44,51.4,42.16,1,67,3,0,3525.14,0
C00209,F,32,USA,Basic,Quarterly,0,11.7,141.46,0,0,1,23,1.4,Night,16,20,146.1,1.92,1,-29,2,3,1411.12,0
C00210,M,44,Canada,Basic,Monthly,1,40.79,71.14,0,1,0,11,8.4,Evening,22,15,72.2,41.97,2,85,4,2,3919.28,0
C00211,M,66,Canada,Standard,Monthly,1,30.59,197.96,0,1,0,22,3.2,Morning,30,22,132.4,177.75,0,41,1,2,6779.64,0
C00212,M,25,UK,Premium,Annual,1,10.87,63.73,2,0,0,21,8.5,Night,30,46,139.5,32.9,1,27,1,1,679.57,1
C00213,M,46,USA,Premium,Monthly,1,5.7,131.11,2,0,0,21,4.3,Morning,25,10,193,35.39,4,-1,0,0,2149.66,0
C00214,M,36,Canada,Standard,Monthly,1,67.53,61.58,0,2,0,21,7.4,Afternoon,26,0,73,106.35,2,-23,0,2,3569.98,0
C00215,M,48,UK,Basic,Monthly,1,58.87,97.67,1,1,1,18,7.7,Afternoon,26,14,168.4,110.17,1,4,3,3,4229.43,0
C00216,M,26,Germany,Basic,Quarterly,0,16.1,65.35,0,1,0,17,7.4,Morning,14,39,53.3,33.45,3,-8,1,1,803.61,1
C00217,F,27,India,Premium,Monthly,1,38.88,89.02,1,0,0,25,7.9,Afternoon,22,19,107.4,177.75,3,52,4,4,2415.27,0
C00218,M,54,Germany,Basic,Monthly,1,39.78,130.07,1,0,0,16,2,Evening,7,34,69,68.15,1,19,2,1,6412.72,1
C00219,F,27,Germany,Basic,Annual,1,39.79,144.1,0,2,0,12,9.8,Afternoon,10,17,134.9,28.67,2,10,3,1,5726.72,0
C00220,M,50,Germany,Basic,Monthly,1,11.82,54.78,0,0,0,23,2.6,Morning,25,36,185.2,49.07,2,13,3,2,537.17,1
C00221,M,42,Germany,Basic,Monthly,1,31.41,180.84,0,0,0,19,6.1,Evening,15,27,52.4,207.23,1,29,3,3,5582.48,0
C00222,M,21,India,Basic,Quarterly,1,55.48,71.23,1,2,0,17,8.4,Evening,22,2,88.9,72.31,1,43,1,3,2657.83,0
C00223,F,22,USA,Basic,Quarterly,1,11.98,21.75,1,0,1,18,8.9,Night,14,21,108.2,21.76,2,-23,2,3,313.83,1
C00224,F,40,USA,Standard,Monthly,1,25.86,189.91,0,0,0,19,8.6,Morning,8,25,47.6,17.48,3,10,0,2,4991.46,1
C00225,F,56,UK,Basic,Monthly,1,29.98,61.74,0,0,0,22,6,Evening,8,19,2.3,91.12,2,-3,1,0,996.41,1
C00226,F,22,UK,Basic,Monthly,0,64.63,199.38,0,0,0,20,5.7,Night,30,0,165.8,97.42,0,9,2,1,8534.59,0
C00227,M,69,Canada,Basic,Monthly,1,28.93,113.98,0,1,0,22,3.6,Afternoon,18,7,114.5,106.58,2,32,3,0,3613.19,0
C00228,F,25,Germany,Basic,Monthly,1,10,171.27,3,0,1,27,5.1,Morning,25,24,89.7,9.73,3,6,2,4,1285.97,1
C00229,M,34,Germany,Basic,Quarterly,1,26.52,30.59,0,0,0,16,6.3,Afternoon,11,48,137.7,95.37,0,10,3,1,825.68,0
C00230,M,18,India,Basic,Monthly,1,25.96,114.8,2,1,0,21,9.2,Evening,17,56,75.7,179.05,2,46,2,1,2078.18,0
C00231,F,67,Germany,Basic,Annual,1,53.58,13.56,2,0,0,22,3.2,Evening,10,18,75.3,33.83,0,100,0,2,679.79,0
C00232,F,29,India,Standard,Monthly,1,18.13,82.16,0,1,1,21,2.1,Morning,21,32,152.5,56.29,0,46,2,0,1257.05,0
C00233,F,52,Canada,Basic,Monthly,1,17.7,17.82,1,2,0,20,1.2,Afternoon,14,15,82.4,167.73,2,-30,1,2,169.53,0
C00234,F,69,UK,Basic,Quarterly,1,8.99,97.83,0,0,0,27,5.4,Morning,21,30,175.1,45.49,1,44,4,0,1039.69,1
C00235,F,31,UK,Premium,Monthly,0,27.72,145.49,0,0,0,21,3.9,Afternoon,20,18,31.4,43.81,2,61,3,0,3163.86,0
C00236,F,65,Canada,Standard,Monthly,1,44.38,176.74,1,0,0,23,4.9,Evening,24,6,55,59.42,1,61,3,0,8065.31,0
C00237,F,35,Canada,Premium,Monthly,0,19.13,136.37,0,0,1,23,5.9,Night,17,38,72,119.1,2,41,3,2,2077.02,0
C00238,F,27,Germany,Basic,Annual,0,1,147.78,2,1,1,25,9.3,Morning,17,0,94.6,29.35,0,43,2,1,454.6,1
C00239,M,32,UK,Basic,Monthly,0,23.11,51.38,0,0,0,23,7.4,Morning,20,30,24.3,21.19,0,19,1,0,1051.77,0
C00240,F,59,USA,Basic,Annual,1,26.59,65.65,0,1,0,18,6.3,Evening,30,24,15.4,58.84,2,57,1,3,1797.53,1
C00241,F,50,Canada,Standard,Monthly,1,34.74,188.18,0,0,0,17,6.8,Night,18,31,29.5,175.33,0,37,2,1,8557.36,0
C00242,M,36,UK,Basic,Annual,1,31.82,40.99,1,0,0,19,3.3,Morning,30,21,39.1,86.67,0,-14,2,0,1060.9,0
C00243,F,51,UK,Basic,Monthly,1,24.64,198.23,2,1,1,22,5.3,Afternoon,12,20,130.9,163.48,0,12,2,1,4509.49,0
C00244,M,62,India,Standard,Quarterly,1,2.24,169.7,2,1,0,27,5.5,Afternoon,23,18,155.7,12.97,2,10,3,3,1547.94,1
C00245,M,42,UK,Standard,Quarterly,1,68.11,162.45,0,0,1,13,1.4,Afternoon,30,10,118.9,103.82,1,-5,3,1,11921,0
C00246,F,33,Canada,Premium,Monthly,1,38.39,163.59,0,1,1,26,8.6,Evening,26,9,185.3,180.31,1,64,2,2,8017.82,0
C00247,M,25,Germany,Premium,Quarterly,1,44.72,80.8,0,0,1,13,3.7,Night,30,42,78.5,11.7,1,3,1,2,4023.31,0
C00248,M,52,UK,Standard,Monthly,1,59.47,160.61,2,1,1,18,5,Morning,27,36,154.8,170.72,2,57,1,1,6595.46,0
C00249,M,38,USA,Basic,Monthly,1,25.1,77.33,0,0,0,19,2.1,Night,6,18,168.2,8.06,0,69,1,2,1307.87,1
C00250,M,36,Canada,Standard,Monthly,1,37.19,79.61,0,0,0,25,1.9,Afternoon,16,5,75.3,148.16,1,21,3,1,3405.5,0
C00251,F,63,Germany,Basic,Monthly,1,26.15,160.84,0,0,1,25,3.6,Afternoon,12,32,61.3,186.12,3,-70,5,0,3359.69,0
C00252,M,28,Germany,Basic,Monthly,0,8.08,84.17,1,0,0,23,5.1,Afternoon,18,34,61.3,64.52,3,28,1,1,993.34,1
C00253,F,61,Canada,Basic,Quarterly,1,36.82,163.51,2,1,0,30,4.8,Afternoon,18,16,176.6,9.42,1,-28,2,2,4477.72,1
C00254,M,28,Germany,Basic,Monthly,0,51.16,12.15,0,1,0,20,4.9,Evening,21,21,8.3,72.72,2,1,0,1,753.51,0
C00255,M,28,USA,Basic,Quarterly,1,9,42.6,1,1,1,20,6.8,Night,17,21,192.9,18.02,2,-7,1,0,312.91,1
C00256,M,39,UK,Premium,Monthly,1,17.12,187.34,0,2,0,13,9.8,Afternoon,15,33,98.4,30.82,2,17,2,0,5423.19,0
C00257,M,38,Canada,Premium,Monthly,0,14.62,129.6,0,0,0,20,2.6,Night,14,35,171.1,135.12,0,7,1,2,1946.69,0
C00258,F,44,UK,Standard,Monthly,1,35.58,98.93,2,0,0,25,2.4,Evening,24,24,183,10.65,1,-3,3,1,2619.21,0
C00259,F,35,UK,Basic,Annual,1,50.57,120.21,0,0,0,24,2,Evening,22,0,199.5,37.45,2,29,0,1,4993.01,1
C00260,M,59,Germany,Premium,Monthly,1,55.21,86.39,1,1,1,13,0.2,Morning,19,13,2.3,178.79,2,-71,3,0,3212.47,0
C00261,M,65,Canada,Basic,Monthly,1,65.2,35.22,0,0,0,20,6.2,Night,16,22,109.1,66.93,2,-12,3,3,2515.55,0
C00262,F,57,UK,Standard,Monthly,1,28.48,179.32,0,1,1,19,0.7,Afternoon,23,27,163.2,47.94,0,4,2,2,6119.07,0
C00263,M,55,India,Premium,Monthly,1,59.24,153.28,0,1,1,15,9.7,Evening,21,36,87.7,86.77,3,29,2,1,7359.14,0
C00264,M,47,USA,Basic,Annual,1,6.09,142.6,0,1,1,23,2.3,Night,18,9,122.7,73.74,0,72,2,2,1181.36,1
C00265,M,68,Germany,Premium,Monthly,0,29.52,170.33,0,0,1,24,9.3,Morning,30,24,9.3,147.37,1,-11,4,2,6873.64,0
C00266,F,62,Canada,Basic,Annual,1,55.32,151.68,0,0,0,15,3.7,Evening,28,28,52.8,57.54,1,2,2,3,7856.73,1
C00267,F,64,Canada,Premium,Annual,1,10.63,108.01,1,0,0,18,1.2,Morning,9,16,106.2,25.95,0,-4,3,1,1522.93,1
C00268,F,62,Germany,Basic,Quarterly,1,19.17,36.05,0,1,0,20,9.7,Morning,30,0,98.3,182.46,3,-22,0,1,740.92,0
C00269,M,50,UK,Basic,Monthly,1,49.23,30.4,1,0,0,16,6.4,Night,25,25,152.5,121.51,0,48,2,1,1194.67,0
C00270,M,38,Germany,Standard,Monthly,1,27.12,15.97,0,0,1,27,9.2,Evening,15,11,20.1,1.98,2,26,2,1,301.9,0
C00271,F,19,Canada,Basic,Annual,1,27.11,103.43,0,0,0,27,6.2,Morning,30,54,16.9,159.13,1,20,6,0,3151.98,0
C00272,F,30,India,Basic,Monthly,1,46.09,40.31,0,0,0,19,0.4,Morning,11,13,35.7,7.98,2,1,1,3,1491.93,1
C00273,F,19,UK,Standard,Annual,1,48.06,61.86,0,0,1,15,1.3,Evening,29,16,43.2,108.88,0,19,0,0,2371.41,0
C00274,F,60,Germany,Standard,Monthly,1,8.11,176.79,0,0,0,25,4.1,Night,28,15,9.9,22.09,1,47,5,2,1085.3,1
C00275,M,62,Canada,Premium,Monthly,1,10.38,125.45,0,1,0,29,2.4,Night,16,41,15.7,20.56,2,5,2,1,1087.55,1
C00276,F,48,Canada,Basic,Annual,1,9.85,197.23,1,0,0,12,0.8,Afternoon,29,23,24.9,27.64,6,30,1,0,1893.48,1
C00277,M,27,Canada,Basic,Quarterly,1,62.27,190.49,0,0,0,11,9.5,Morning,30,10,2.3,194.66,1,34,1,4,13963.59,0
C00278,F,40,India,Standard,Quarterly,1,51.07,94.01,0,1,0,18,3.9,Morning,23,8,178.7,149.05,2,24,6,1,6653.58,0
C00279,M,39,UK,Basic,Monthly,1,44.04,134.92,0,0,0,19,1.4,Night,18,6,49.6,13.13,1,-6,2,2,6804.32,0
C00280,F,64,Germany,Basic,Annual,1,13.38,190.16,1,0,0,26,2.7,Evening,20,0,34.7,62.78,1,47,2,4,3284.86,1
C00281,F,46,UK,Standard,Monthly,0,42.7,159.05,1,1,0,14,9.6,Night,18,0,165.7,105.94,3,-5,2,0,5059.02,0
C00282,F,50,Canada,Standard,Quarterly,1,59.11,134.61,1,1,1,15,4.1,Afternoon,9,21,190.9,26.73,0,3,0,2,7267.47,1
C00283,F,48,India,Standard,Annual,1,5.26,122.57,0,0,0,29,5.5,Night,29,19,138.5,96.6,3,64,3,1,1491.53,0
C00284,M,31,India,Basic,Monthly,1,31.86,113.06,0,1,1,19,8.7,Night,14,34,41.6,46.84,2,59,3,2,3892.98,0
C00285,F,27,Canada,Premium,Monthly,0,11.04,36.35,0,0,0,30,4.6,Evening,12,31,12.7,27.81,0,39,3,1,278.16,1
C00286,M,35,UK,Standard,Monthly,1,56.26,30.17,3,1,0,19,3.1,Afternoon,26,0,13.9,146.46,1,-6,3,1,2107.7,0
C00287,M,28,UK,Standard,Monthly,0,19.9,55.72,0,1,1,25,5.3,Morning,24,8,10.2,131,4,16,1,0,1048.04,0
C00288,M,56,India,Premium,Monthly,0,15.35,118.97,1,1,0,14,9,Afternoon,22,0,191.1,52.83,2,17,2,3,1766.18,0
C00289,M,64,USA,Basic,Monthly,1,46.56,186.8,0,0,0,25,5.7,Morning,17,28,52,72.01,2,2,2,1,9832.73,0
C00290,F,20,India,Standard,Quarterly,0,3.33,84.85,0,0,1,28,1.1,Night,20,0,62.5,134.74,1,-42,3,3,1207.87,0
C00291,M,19,India,Standard,Quarterly,1,1,173.13,0,0,1,22,3.2,Night,19,20,25.9,54.74,1,26,3,2,437.1,1
C00292,M,25,Germany,Basic,Monthly,0,17.11,14.16,0,1,0,30,2.4,Evening,8,22,114.8,55.59,0,-24,2,4,300.34,1
C00293,M,48,India,Standard,Quarterly,1,55.84,150.65,1,1,0,23,3.6,Morning,9,37,6.3,42.18,0,2,2,1,9700.56,1
C00294,F,25,USA,Premium,Monthly,0,7.63,27.01,0,0,1,21,2.3,Evening,29,8,34,23.64,2,-12,3,1,386.02,1
C00295,F,60,India,Standard,Quarterly,1,48.26,181.11,0,0,0,16,3.6,Evening,24,32,122.6,145.97,2,66,2,2,9992.32,0
C00296,F,65,UK,Basic,Quarterly,0,9.91,101.92,2,0,0,28,5.5,Afternoon,30,0,88.9,40.8,0,-2,6,1,191.46,1
C00297,F,19,Germany,Standard,Annual,1,1,106.43,0,0,0,30,4.7,Night,11,18,100,19.82,0,14,0,2,257.62,1
C00298,M,39,Germany,Standard,Quarterly,1,54.66,184.57,0,0,0,18,6,Evening,18,23,49.3,190.85,1,12,3,1,11938.41,0
C00299,M,22,India,Standard,Monthly,1,27.36,93.4,1,0,0,18,6,Night,18,24,10,53.75,3,40,1,0,1841.05,0
C00300,F,24,Germany,Standard,Annual,1,46.97,181.49,1,1,0,24,7.3,Night,7,22,139.7,5.83,2,-18,4,3,6735.81,1
C00301,M,37,Germany,Basic,Monthly,1,23.64,139.42,1,1,1,15,3.8,Night,18,39,11.7,74.84,1,-36,1,1,3444.07,0
C00302,M,45,India,Basic,Annual,0,7.78,63.72,0,1,0,19,3.2,Night,26,13,30.5,67.02,0,26,1,0,905.09,0
C00303,M,30,USA,Standard,Annual,1,29.75,21.54,0,0,0,22,9,Night,22,32,89.9,51.65,2,13,2,1,592.63,0
C00304,F,19,India,Standard,Monthly,1,23.69,181.9,0,0,1,31,9,Afternoon,13,6,57.3,158.05,4,32,2,0,2825.7,0
C00305,F,49,UK,Standard,Monthly,0,37.48,71.7,0,0,0,19,7,Afternoon,29,8,71.3,2.38,4,26,2,2,2552.68,0
C00306,M,43,Canada,Premium,Monthly,1,66.04,14.66,0,1,1,21,10,Afternoon,23,33,17.4,24.36,1,20,2,2,626.45,0
C00307,F,20,USA,Basic,Monthly,1,21.25,182.28,1,1,1,18,0.2,Evening,28,10,175.5,13.83,1,11,1,3,2422.6,0
C00308,F,58,India,Basic,Monthly,1,59.97,111.2,2,1,0,14,1,Evening,14,14,0.1,20.81,1,0,2,1,8125.96,0
C00309,F,59,USA,Standard,Annual,1,12.53,142.5,0,1,0,15,3.5,Night,18,36,188.8,59.89,1,32,3,1,946.34,1
C00310,F,30,Canada,Premium,Annual,1,40.37,191.1,1,0,1,19,4.9,Afternoon,25,0,14.3,44.3,1,0,2,3,4890.5,1
C00311,F,38,Germany,Standard,Quarterly,0,11.95,47.49,1,0,0,31,8.9,Evening,14,1,157.2,119.78,1,29,2,1,766.17,0
C00312,M,62,Germany,Standard,Monthly,1,4.81,129.96,2,0,0,23,3.2,Evening,21,10,51.1,70.85,1,28,5,3,859.36,1
C00313,F,54,Canada,Standard,Annual,0,23.35,42.93,0,0,1,20,6.3,Afternoon,29,38,36.7,126.2,1,-40,5,0,1222.31,0
C00314,M,40,Germany,Standard,Quarterly,0,21.35,59.23,1,0,1,24,5.2,Night,18,2,27.8,133.04,1,45,2,3,1298.63,0
C00315,M,24,USA,Standard,Monthly,1,31.98,112.78,0,0,1,22,1.4,Night,20,25,96.3,101.57,3,-20,1,2,4747.86,0
C00316,F,34,Germany,Basic,Annual,1,23.35,52.35,0,0,1,27,4.4,Evening,18,23,154.7,163.07,0,34,1,1,981.99,0
C00317,M,45,Canada,Basic,Quarterly,1,50.84,99.46,1,0,0,15,7.1,Morning,15,37,69.2,21.32,3,55,4,1,3539.06,0
C00318,M,64,Canada,Basic,Quarterly,1,33.71,13.04,0,1,0,25,1.5,Morning,19,0,8.8,96.9,1,76,2,0,289.97,0
C00319,M,47,Canada,Standard,Annual,1,23.77,133.5,1,0,1,22,5.2,Morning,11,28,43.7,118.26,4,97,3,2,2505.59,0
C00320,F,22,UK,Basic,Annual,0,8.88,155.51,1,0,0,24,8.6,Morning,21,3,77.3,29.84,1,62,3,0,1958.08,1
C00321,F,41,USA,Standard,Monthly,1,32.48,54.27,0,0,0,26,7.7,Morning,17,41,38.9,196.97,1,-1,1,0,987.27,0
C00322,M,24,Canada,Basic,Monthly,1,24.93,15.36,0,1,0,16,3.3,Morning,20,26,118.8,165.44,3,32,1,1,431.16,0
C00323,F,51,USA,Basic,Monthly,1,1,22.81,0,0,0,31,9.1,Afternoon,8,12,182.8,66.34,0,7,4,1,171.87,1
C00324,F,67,UK,Basic,Monthly,1,23.59,130.01,0,0,0,12,5.1,Evening,16,25,75.1,48.25,1,40,2,0,2123.97,0
C00325,F,59,USA,Basic,Monthly,0,8.65,199.95,0,0,0,21,2.3,Morning,13,50,27.8,35.75,1,-26,2,1,1333.34,1
C00326,F,50,India,Basic,Monthly,1,16.85,140.32,0,0,0,28,1.6,Evening,22,37,101.8,70.56,1,-2,2,0,2213.76,0
C00327,M,44,UK,Basic,Monthly,0,32.16,11.76,1,1,0,16,6.6,Night,10,50,19.1,1.14,0,21,2,0,424.64,0
C00328,M,31,UK,Premium,Monthly,1,45.83,188.18,1,0,1,21,9.1,Afternoon,20,19,11.3,98.71,2,-9,4,2,5613,0
C00329,F,36,Germany,Premium,Quarterly,1,56.44,172.98,0,0,0,17,4.1,Night,25,36,144.1,144.96,1,32,4,2,7977.98,0
C00330,F,65,Canada,Standard,Quarterly,1,55.16,109.32,3,3,0,21,8.9,Evening,30,3,39.8,160.74,0,51,3,0,5320.76,0
C00331,M,68,UK,Basic,Monthly,0,20.63,163.98,0,0,0,22,9,Morning,19,26,14.8,207.97,1,-40,2,2,2104.87,0
C00332,M,55,USA,Standard,Monthly,1,29.2,65.89,1,2,0,19,3.1,Afternoon,16,0,104,3.84,1,46,0,0,1835.63,0
C00333,F,29,India,Basic,Annual,1,27.95,33.2,0,0,0,24,2.7,Evening,24,34,74.7,83.89,0,0,2,1,796.71,0
C00334,M,20,USA,Basic,Monthly,0,43.76,39.78,0,0,0,23,9.3,Evening,13,32,79.3,53.38,0,36,0,1,1304.2,0
C00335,F,24,USA,Standard,Monthly,1,26.77,54.86,0,1,0,26,1.7,Afternoon,9,33,185.4,52.95,1,25,1,1,1228.02,1
C00336,F,52,India,Standard,Quarterly,0,48.57,61.63,0,0,0,22,4.9,Morning,24,30,62.6,136.73,0,70,2,2,2393.41,0
C00337,M,42,Germany,Basic,Quarterly,0,4.25,90.11,1,0,0,26,2.7,Morning,10,35,78.2,7.51,2,41,2,0,408.47,1
C00338,M,66,Canada,Standard,Monthly,1,29.68,141.07,0,0,0,18,3.1,Morning,26,25,35.7,160.08,2,-28,4,5,4032.26,0
C00339,F,32,UK,Basic,Monthly,1,34.89,35.05,2,0,1,21,1.6,Afternoon,11,48,162.9,181.08,2,-27,0,2,1153.71,0
C00340,F,36,Canada,Basic,Monthly,1,33.14,47.81,2,2,0,19,2.8,Evening,27,25,86.7,158.22,1,7,0,0,1053.15,0
C00341,M,36,Germany,Standard,Quarterly,0,5.28,31.64,1,0,0,20,5.7,Night,28,6,189.8,1.01,1,46,4,1,115.05,1
C00342,F,40,India,Basic,Quarterly,1,40.83,101.91,0,0,1,20,7.5,Evening,23,2,141.6,7.27,1,16,3,2,4069.42,0
C00343,M,28,Canada,Standard,Monthly,1,38.3,145.6,1,2,0,19,0.7,Evening,22,13,32.4,207.97,0,19,0,0,5435.08,0
C00344,F,38,USA,Basic,Monthly,1,53.5,94.11,1,1,0,17,6.1,Morning,17,9,127.6,10.82,1,-15,4,2,4856.87,0
C00345,M,69,UK,Basic,Quarterly,1,41.11,151.39,0,0,1,16,8.1,Morning,24,43,106.4,39.37,2,-19,2,1,5125.53,0
C00346,M,51,UK,Premium,Monthly,1,14.07,117.89,2,0,0,30,7.9,Morning,15,7,2.7,54.37,1,13,1,3,2135.04,1
C00347,M,56,Germany,Basic,Annual,1,35.04,70.11,0,0,0,17,4.7,Evening,16,12,96.9,188.24,3,24,3,1,3023.27,0
C00348,F,68,Germany,Standard,Monthly,1,53.94,113.54,1,0,0,15,6,Evening,18,2,155,124.41,2,-2,3,1,5412.94,0
C00349,F,24,India,Basic,Monthly,1,17.42,167.95,0,0,0,25,4.4,Night,20,8,113.9,147.02,1,23,3,2,3784.68,0
C00350,M,59,Germany,Basic,Monthly,1,12.09,42.86,1,1,0,23,6.9,Afternoon,21,9,184.5,71.42,0,-21,2,0,1181.59,0
C00351,F,61,Canada,Basic,Annual,1,47.27,117.03,0,0,0,21,2.3,Afternoon,17,29,152.4,165.48,2,-12,2,2,4756.84,0
C00352,M,44,UK,Standard,Quarterly,0,67.38,138.17,0,1,1,20,8.3,Morning,19,11,178.4,119.07,2,0,3,0,9559.84,0
C00353,M,67,India,Basic,Annual,1,20.34,181.76,0,0,0,17,0,Morning,16,13,127.7,168.23,3,6,2,1,3149.18,0
C00354,F,40,Germany,Basic,Monthly,1,19.39,124.73,0,0,1,24,6.5,Morning,9,40,35.6,27.37,2,-16,3,2,4153.04,1
C00355,F,55,USA,Premium,Quarterly,1,8.36,18.09,1,1,1,19,1.8,Night,18,13,12,87.67,1,2,3,2,94.37,1
C00356,M,37,UK,Standard,Monthly,1,28.29,118.06,0,0,1,16,0.5,Morning,30,4,1.5,168.53,0,35,2,1,2971.45,0
C00357,F,44,India,Standard,Quarterly,1,2.61,48.62,3,0,0,29,7.4,Afternoon,20,33,198.9,67.15,2,-64,1,2,355.15,1
C00358,F,25,UK,Basic,Monthly,0,45.43,98.2,0,0,1,16,0.7,Night,29,24,84.6,157.16,1,93,2,1,4302.82,0
C00359,M,54,Canada,Premium,Monthly,1,27.55,117.7,2,0,0,18,7,Night,22,20,144.1,129.47,0,52,3,0,2920.89,0
C00360,M,20,Germany,Basic,Annual,1,49.54,135.14,0,0,1,15,4.8,Afternoon,16,41,84.4,161.25,2,34,2,2,8471.01,0
C00361,F,19,Germany,Basic,Quarterly,1,43.61,23.91,2,0,0,25,0.9,Evening,16,0,20.9,168.23,2,-19,2,2,973.5,0
C00362,M,39,Germany,Basic,Annual,0,58.73,170.93,0,0,0,16,1.5,Night,25,28,91.3,148.82,1,3,3,3,9045.52,0
C00363,M,23,USA,Premium,Monthly,0,54.85,189.33,0,1,0,15,7.2,Morning,16,32,140.3,81.33,2,82,0,3,10712.17,0
C00364,F,56,Canada,Basic,Monthly,1,23.8,142.72,2,0,0,19,7.7,Evening,23,34,144.1,73.24,2,-39,3,1,6352.25,0
C00365,M,57,USA,Standard,Annual,1,5.06,124.64,0,1,1,22,1,Morning,22,15,165.3,49,2,20,0,1,1062.85,1
C00366,M,53,Canada,Standard,Monthly,1,10.91,127.57,0,0,0,21,1.3,Night,22,39,81.8,192.46,0,7,7,1,2350.55,0
C00367,F,61,Canada,Premium,Monthly,1,4.46,142.62,1,1,0,27,1.8,Night,16,45,161,26.06,1,23,0,1,630.59,1
C00368,F,41,Canada,Standard,Monthly,0,1,177.31,1,2,0,27,3.9,Afternoon,30,41,109.3,37.03,1,40,2,0,758.34,1
C00369,M,29,Germany,Basic,Monthly,1,22.63,38.59,1,0,1,18,2.3,Morning,22,38,36.7,182.74,1,0,4,1,771.31,0
C00370,M,34,Germany,Premium,Annual,1,41.07,16.53,1,0,0,22,5.1,Afternoon,16,0,157.5,38.93,3,53,4,0,953.34,0
C00371,F,39,Germany,Basic,Monthly,1,21.34,23.53,0,0,0,19,0.2,Afternoon,14,22,75.6,188.54,0,10,3,1,354.95,0
C00372,F,36,USA,Standard,Annual,1,12.14,62.85,1,0,1,21,0.5,Night,21,13,95.7,52.54,1,22,0,0,906.4,0
C00373,F,26,India,Basic,Annual,1,42.84,86.53,0,0,0,16,2.9,Morning,9,22,171.2,56.78,2,-5,2,0,4116.88,1
